id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
1,AKIVA,2,0,0,first_order,6.166042212470039,4.551478147506714,28,0.00031942706559121194,0.0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,ALLINITU,4,0,0,first_order,5.744384910321734,0.0018160343170166016,26,5.529825722332689e-6,0.0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,ARGLINA,200,0,0,first_order,199.99999999999736,0.011662006378173828,5,1.6298315269268544e-12,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,ARGLINB,200,0,0,first_order,99.6254681635518,0.05508899688720703,4,0.13757488796820216,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,ARGLINC,200,0,0,first_order,101.12547051096851,0.009248971939086914,4,0.00825399925862596,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,ARGTRIGLS,200,0,0,max_eval,8.340914282879008e-5,1.9878950119018555,581,0.15074633263830786,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,BA-L1LS,57,0,0,first_order,4.254220370311787e-8,0.0224609375,49,0.558089837262463,0.0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,BA-L1SPLS,57,0,0,first_order,2.040920113481633e-8,0.029416799545288086,51,0.5464967292893225,0.0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,BARD,3,0,0,first_order,0.008215099831687707,0.0025620460510253906,32,5.8416470156168105e-5,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,BEALE,2,0,0,first_order,9.35080034343051e-14,0.0010039806365966797,34,8.049128926673307e-7,0.0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,BENNETT5LS,3,0,0,first_order,0.6847247303406195,0.0028688907623291016,14,0.46959535980158607,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,BIGGS6,6,0,0,max_eval,3.9542885205052e-5,0.06900501251220703,591,0.0007345975846424165,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,BOX3,3,0,0,first_order,3.753737739792113e-11,0.0021491050720214844,35,2.281732508271697e-6,0.0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,BOXBODLS,2,0,0,user,9759.653532528364,0.0008649826049804688,12,365.84463185876086,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
